,Links,job description
195,https://www.naukri.com/job-listings-Zonal-Business-Manager-Salary-1-2-Lakh-Per-Month-Pro-Trading-India-Mumbai-Chennai-Hyderabad-Pune-Ahmedabad-Tirupati-1-to-6-years-290916006494?src=jobsearchDesk&sid=15208652352219&xp=46&px=1,"['derivative', 'equity', 'neat', 'odin', 'bolt', 'nse', 'bse', 'mcx', 'ncdex', 'trader', 'dealer', 'ncfm', 'equity dealer', 'commodity dealer', 'dealing', 'advisor', 'rm', 'srm', 'broking', 'shares', 'demat', 'stock', 'dmat', 'options', 'fx', 'forex', 'stocks', 'equities', 'capital market', 'securities', 'commodity', 'rms']"
196,https://www.naukri.com/job-listings-Zonal-Business-Manager-Salary-1-2-Lakh-Per-Month-Pro-Trading-India-Pune-Erode-Mangalore-Nagpur-Rajkot-Tirupati-Vadodara-Vellore-Visakhapatnam-1-to-6-years-290916005565?src=jobsearchDesk&sid=15208652352219&xp=47&px=1,"['derivative', 'equity', 'neat', 'bolt', 'nse', 'bse', 'mcx', 'trader', 'dealer', 'ncfm', 'equity dealer', 'commodity dealer', 'dealing', 'advisor', 'rm', 'srm', 'broking', 'shares', 'demat', 'dmat', 'stock', 'options', 'fx', 'forex', 'stocks', 'equities', 'capital market', 'securities', 'commodity', 'rms', 'trading']"
197,https://www.naukri.com/job-listings-Zonal-Business-Manager-Salary-1-2-Lakh-Per-Month-Pro-Trading-India-Mumbai-Chennai-Hyderabad-Pune-Kolkata-Ahmedabad-Coimbatore-Nasik-Navi-Mumbai-1-to-6-years-290916002838?src=jobsearchDesk&sid=15208652352219&xp=48&px=1,"['equity trading', 'commodity trading', 'stock trading', 'stock broking', 'share trading', 'derivative', 'equity', 'odin', 'neat', 'bolt', 'nse', 'bse', 'mcx', 'trader', 'dealer', 'options', 'ncfm', 'futures', 'broking', 'equity dealer', 'demat', 'shares', 'dealing', 'commodity dealer']"
198,https://www.naukri.com/job-listings-Zonal-Business-Manager-Salary-1-2-Lakh-Per-Month-Pro-Trading-India-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-Kolkata-Ahmedabad-Coimbatore-Navi-Mumbai-1-to-6-years-200217000067?src=jobsearchDesk&sid=15208652352219&xp=49&px=1,"['rm', 'dealer', 'srm', 'bm', 'dealing', 'brokerage', 'capital market', 'bdm', 'equity', 'neat', 'odin', 'bolt', 'nse', 'bse', 'mcx', 'ncdex', 'trader', 'equity dealer', 'commodity dealer', 'advisor', 'broking', 'shares', 'share', 'stock', 'stocks', 'demat', 'dmat', 'options', 'fx', 'forex', 'equities']"
199,https://www.naukri.com/job-listings-Zonal-Business-Manager-Salary-1-2-Lakh-Per-Month-Pro-Trading-India-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-Kolkata-Ahmedabad-Coimbatore-Navi-Mumbai-1-to-6-years-200217000066?src=jobsearchDesk&sid=15208652352219&xp=50&px=1,"['equity', 'neat', 'odin', 'bolt', 'nse', 'mcx', 'bse', 'ncdex', 'trader', 'dealer', 'ncfm', 'equity dealer', 'commodity dealer', 'dealing', 'advisor', 'rm', 'srm', 'bm', 'bdm', 'broking', 'shares', 'demat', 'stock', 'dmat', 'options', 'fx', 'forex', 'stocks', 'equities', 'capital market', 'securities', 'commodity', 'rms', 'trading']"
200,https://www.naukri.com/job-listings-Business-Manager-branch-Manager-bangalore-Arihant-Capital-Markets-Ltd-Bengaluru-5-to-10-years-120318004455?src=jobsearchDesk&sid=15208652414117&xp=1&px=1,"['branch accounting', 'sales', 'finance', 'back office operations', 'budgeting', 'mutual funds', 'account opening', 'risk management', 'lead generation', 'business development', 'bdm', 'sales manager']"
201,https://www.naukri.com/job-listings-Regional-Business-Manager-Bangalore-Walter-Bushnell-Bengaluru-7-to-12-years-120318004112?src=jobsearchDesk&sid=15208652414117&xp=2&px=1,[]
202,https://www.naukri.com/job-listings-Business-Development-Manager-Shri-Ms-THOMAS-ASSOCIATES-Bengaluru-3-to-8-years-151117000533?src=jobsearchDesk&sid=15208652414117&xp=3&px=1,"['Business Development Management', 'business development manager', 'sales manager', 'marketing manager', 'Sales', 'business development', 'bd', 'bdm', 'bdo', 'selling']"
203,https://www.naukri.com/job-listings-Business-Development-Manager-Digital-Web-Maffia-Bengaluru-Delhi-7-to-12-years-120318900511?src=jobsearchDesk&sid=15208652414117&xp=4&px=1,"['business development management', 'sales process', 'lead generation', 'revenue generation', 'cross selling', 'team handling', 'strategy', 'process management', 'strategic thinking', 'sales', 'b2b sales']"
204,https://www.naukri.com/job-listings-Business-Development-Manager-US-Simplilearn-Solutions-Private-Limited-Bengaluru-Sector-2-HSR-Layout-1-to-5-years-120318001880?src=jobsearchDesk&sid=15208652414117&xp=5&px=1,"['prospecting', 'territory management', 'presentation skills', 'sales', 'revenue generation', 'lead generation', 'market research', 'negotiation', 'fixing appointments', 'cold calling', 'us sales', 'international sales', 'Business Development Manager']"
205,https://www.naukri.com/job-listings-Program-Manager-Business-Intelligence-Columbia-Asia-Hospitals-Private-Limited-Bengaluru-Indira-Nagar-8-to-13-years-050318005070?src=jobsearchDesk&sid=15208652414117&xp=6&px=1,[]
206,https://www.naukri.com/job-listings-Business-Development-Executive-Manager-1-5-Years-software-Sales-Lobotus-Technology-Pvt-Ltd-Bengaluru-1-to-5-years-120318007194?src=jobsearchDesk&sid=15208652414117&xp=7&px=1,"['Business Development', 'Marketing', 'Software Sales', 'Lead Generation', 'Service Sales', 'Market Research', 'B2B', 'Closure', 'Negotiation Skills', 'Top Management', 'voice process', 'international calling', 'product sales', 'B2b sales', 'inside sales', 'corporate sales']"
207,https://www.naukri.com/job-listings-Business-Development-Manager-Naukri-com-Bangalore-Info-Edge-India-Ltd-Bengaluru-1-to-4-years-030118003389?src=jobsearchDesk&sid=15208652414117&xp=8&px=1,[]
208,https://www.naukri.com/job-listings-Assistant-Manager-manager-corporate-Sales-business-Development-Secure-Now-Insurance-Broker-Pvt-Ltd-Bengaluru-1-to-4-years-120318004044?src=jobsearchDesk&sid=15208652414117&xp=9&px=1,"['Sales', 'Business Development', 'client servicing', 'lead generation', 'Client acquisition']"
209,https://www.naukri.com/job-listings-Senior-Manager-Manager-Business-Development-Flipkart-Internet-Private-Limited-Bengaluru-3-to-5-years-080318901218?src=jobsearchDesk&sid=15208652414117&xp=10&px=1,"['Business Development Management', 'Business Strategy', 'Promotions', 'Portfolio Management', 'People Leadership', 'Senior Management', 'Working Capital Management', 'Vendor Management', 'Customer Communication']"
210,https://www.naukri.com/job-listings-Business-Manager-Operations-FreshMenu-Startup-Bengaluru-4-to-7-years-050318900010?src=jobsearchDesk&sid=15208652414117&xp=11&px=1,"['Product Marketing', 'Process Management', 'Operations Management', 'Kitchen', 'Team Management', 'Service Quality Management', 'Process Improvement', 'Operational Excellence', 'People Management', 'Supply Chain Management']"
211,https://www.naukri.com/job-listings-Business-Development-Managers-Shella-Consultants-Ahmedabad-Bengaluru-Chennai-Delhi-Mumbai-5-to-10-years-120318003043?src=jobsearchDesk&sid=15208652414117&xp=12&px=1,"['Business Development', 'Sales and Marketing', 'polymer', 'EVA']"
212,https://www.naukri.com/job-listings-Business-Development-Manager-Enterprise-Solutions-Bi-crm-SAAS-Bengaluru-3-to-8-years-120318900155?src=jobsearchDesk&sid=15208652414117&xp=13&px=1,"['sales management', 'business development management', 'lead generation', 'new business', 'crm', 'business generation', 'outbound calling', 'business development manager']"
213,https://www.naukri.com/job-listings-Manager-Business-Development-b2b-Sales-Fintech-Startup-Iim-iit-Bengaluru-4-to-9-years-120318900941?src=jobsearchDesk&sid=15208652414117&xp=14&px=1,"['business development management', 'b2b sales', 'lead generation', 'new client acquisition', 'product sales', 'new business development', 'region', 'business strategy', 'selling', 'Business Development Manager']"
214,https://www.naukri.com/job-listings-Excellent-Opportunity-for-Business-Development-Executive-manager-Spigot-Software-Private-Limited-Bengaluru-3-to-8-years-010218001409?src=jobsearchDesk&sid=15208652414117&xp=15&px=1,[]
215,https://www.naukri.com/job-listings-Business-Development-Manager-regional-Manager-VEGA-CARGO-LOGISTICS-PVT-LTD-Bengaluru-Singasandra-7-to-12-years-240118000420?src=jobsearchDesk&sid=15208652414117&xp=16&px=1,"['Business Development', 'marketing', 'sales', 'sales marketing', 'corporate sales']"
216,https://www.naukri.com/job-listings-Manager-Sr-Manager-Business-Development-Railways-Sales-Ceasefire-Industries-Private-Limited-Delhi-NCR-Mumbai-Bengaluru-Bhubaneshwar-Ludhiana-2-to-7-years-120318003653?src=jobsearchDesk&sid=15208652414117&xp=17&px=1,"['business development management', 'sales', 'presentation skills', 'business development', 'Railways']"
217,https://www.naukri.com/job-listings-Executive-Sr-Executive-Assistant-Manager-Business-Development-LXL-Ideas-Private-Limited-Bengaluru-2-to-5-years-120318002803?src=jobsearchDesk&sid=15208652414117&xp=18&px=1,[]
218,https://www.naukri.com/job-listings-Business-Development-Manager-Flipcarbon-Integrated-Solutions-Private-Limited-Bengaluru-Delhi-NCR-2-to-4-years-120318006092?src=jobsearchDesk&sid=15208652414117&xp=19&px=1,"['Market Research', 'Sales & Marketing', 'Business Development', 'Lead Generation', 'Competitor Analysis']"
219,https://www.naukri.com/job-listings-Senior-Business-Development-Manager-Flipkart-Internet-Private-Limited-Bengaluru-3-to-5-years-080318901269?src=jobsearchDesk&sid=15208652414117&xp=20&px=1,"['Business Development Management', 'Business Strategy', 'Promotions', 'Portfolio Management', 'Consumer Goods', 'Working Capital Management', 'Vendor Management', 'Customer Communication', 'Written Communication', 'Interpersonal Skills']"
220,https://www.naukri.com/job-listings-Manager-Business-Development-Flipkart-Internet-Private-Limited-Bengaluru-5-to-8-years-080318901228?src=jobsearchDesk&sid=15208652414117&xp=21&px=1,"['Manager - Business Development', 'Business Development', 'Business strategy', 'category management', 'Vendor Management']"
221,https://www.naukri.com/job-listings-RS-Manager-Business-Analytics-RANDSTAD-INDIA-PVT-LTD-Bengaluru-5-to-8-years-120318900878?src=jobsearchDesk&sid=15208652414117&xp=22&px=1,"['SAS', 'Excel', 'Business Analytics', 'R', 'Analytics']"
222,https://www.naukri.com/job-listings-Business-Development-Manager-Bengaluru-Chennai-4-to-6-years-090318900510?src=jobsearchDesk&sid=15208652414117&xp=23&px=1,"['Channel Sales', 'Marketing', 'Business Development Management', 'Lead Generation', 'Market Intelligence', 'Branding', 'Brand Building', 'Construction', 'Building Material', 'Relationship Building']"
223,https://www.naukri.com/job-listings-Manager-Sr-Manager-Business-Development-Hospitality-Sector-Ceasefire-Industries-Private-Limited-Bengaluru-Chennai-Hyderabad-Kochi-2-to-7-years-080218005995?src=jobsearchDesk&sid=15208652414117&xp=24&px=1,"['business development management', 'sales', 'presentation skills', 'Business Development']"
224,https://www.naukri.com/job-listings-Manager-Sr-Manager-Business-Development-Corporate-Sales-Ceasefire-Industries-Private-Limited-Bengaluru-Chennai-Hyderabad-Kolkata-3-to-6-years-100218001642?src=jobsearchDesk&sid=15208652414117&xp=25&px=1,"['Business Development Management', 'Corporate Sales', 'Lead Generation', 'New Business', 'Selling', 'Fire Fighting']"
225,https://www.naukri.com/job-listings-Sales-Officer-Area-Sales-Manager-Business-Development-Manager-RAKSHA-PIPES-PVT-LTD-Bengaluru-Tumkur-Bidar-Koppal-Bellary-1-to-6-years-100318004822?src=jobsearchDesk&sid=15208652414117&xp=26&px=1,"['Retail Sales', 'Marketing', 'Business Development Management', 'Area Sales Management', 'Channel Sales', 'Regional Sales', 'Sales Executive Activities', 'FMCG', 'Sanitary Ware', 'Regional Management']"
226,https://www.naukri.com/job-listings-Business-Development-Manager-Vin-Management-Consultants-Pvt-Ltd-Bengaluru-8-to-12-years-110318000785?src=jobsearchDesk&sid=15208652414117&xp=27&px=1,"['Business Development Management', 'Growth Strategy', 'Customer Satisfaction']"
227,https://www.naukri.com/job-listings-Business-Development-Manager-EduSpace-Technologies-Pvt-Ltd-Indore-Bengaluru-Hyderabad-1-to-5-years-100318002175?src=jobsearchDesk&sid=15208652414117&xp=28&px=1,"['Business Development Manager', 'Business Development Executive', 'software sales', 'software marketing', 'erp sales', 'Sales Manager', 'area sales manager']"
228,https://www.naukri.com/job-listings-Assistant-Manager-Business-Development-for-Bangalore-Orient-Bell-Limited-Bengaluru-4-to-9-years-100318004083?src=jobsearchDesk&sid=15208652414117&xp=29&px=1,"['Business Development Management', 'Negotiation']"
229,https://www.naukri.com/job-listings-Senior-Manager-Business-Intelligence-Seller-Business-and-Experienc-Flipkart-Internet-Private-Limited-Bengaluru-3-to-5-years-080318901219?src=jobsearchDesk&sid=15208652414117&xp=30&px=1,"['sql', 'business intelligence reporting', 'competitive intelligence', 'data collection', 'senior management', 'Analytical']"
230,https://www.naukri.com/job-listings-Assistant-Manager-Business-Development-Saanvi-Technologies-SaanviTech-Consulting-Bengaluru-Indira-Nagar-3-to-4-years-100318002735?src=jobsearchDesk&sid=15208652414117&xp=31&px=1,"['Business Development Management', 'Sales', 'Proposals', 'Sourcing Management']"
231,https://www.naukri.com/job-listings-Urgent-Opening-AREA-Business-Manager-Pharma-Solvate-Laboratories-Pvt-Ltd-Bengaluru-Hubli-3-to-8-years-070318003541?src=jobsearchDesk&sid=15208652414117&xp=32&px=1,"['Marketing', 'Promotions', 'Area Management', 'Business Management', 'Go Getter', 'Dynamic Leader']"
232,https://www.naukri.com/job-listings-National-Business-Manager-Appraam-Labs-Private-Limited-Bengaluru-Varthur-Road-5-to-10-years-070318005799?src=jobsearchDesk&sid=15208652414117&xp=33&px=1,"['regional sales', 'marketing', 'national sales', 'field sales', 'sales management', 'sales planning', 'sales achievement', 'prospecting', 'selling', 'sales initiatives', 'marketing initiatives', 'Business Development', 'sales', 'Channel Sales', 'bdm', 'K']"
233,https://www.naukri.com/job-listings-Business-Development-Manager-area-Sales-Manager-branch-Manager-Consistent-Infosystems-Pvt-Ltd-Bengaluru-Chennai-5-to-10-years-100318000880?src=jobsearchDesk&sid=15208652414117&xp=34&px=1,"['Area Sales Management', 'Marketing', 'Business Development Management', 'New Business', 'Branch Management', 'New Product']"
234,https://www.naukri.com/job-listings-Execellent-Openings-for-Business-Development-Manager-Commercial-Reprographers-Bengaluru-3-to-8-years-100318004444?src=jobsearchDesk&sid=15208652414117&xp=35&px=1,"['sales', 'sales manager', 'assistant sales manager', 'business development manager', 'sales business development', 'direct sales team']"
235,https://www.naukri.com/job-listings-Business-Development-Manager-Corporate1-Consultants-Bengaluru-Visakhapatnam-5-to-10-years-060218002181?src=jobsearchDesk&sid=15208652414117&xp=36&px=1,"['Business Development Management', 'Sales', 'Marketing', 'business development']"
236,https://www.naukri.com/job-listings-Business-Development-Manager-inside-Sales-Novel-Office-Bengaluru-Bommenahalli-2-2-to-7-years-100318000903?src=jobsearchDesk&sid=15208652414117&xp=37&px=1,"['business development management', 'inhouse sales', 'client servicing', 'inside sales', 'client relationship manager', 'sales manager', 'business development', 'real estate sales', 'commercial sales', 'business development manager', 'business development executive']"
237,https://www.naukri.com/job-listings-Business-Development-Manager-in-house-Sales-Novel-Office-Bengaluru-Bommenahalli-2-2-to-7-years-100318000898?src=jobsearchDesk&sid=15208652414117&xp=38&px=1,"['business development management', 'inhouse sales', 'client servicing', 'inside sales', 'client relationship manager', 'sales manager', 'business development', 'real estate sales', 'commercial sales', 'business development manager', 'business development executive']"
238,https://www.naukri.com/job-listings-Business-Development-Manager-Industrial-Products-consumables-MNC-ADA-Recruitment-Solution-Bengaluru-Koramangala-4-to-8-years-100318005034?src=jobsearchDesk&sid=15208652414117&xp=39&px=1,"['industrial sales', 'industrial products', 'technical sales', 'institution sales', 'project sales', 'electrical', 'electronics', 'motors', 'lt switchgear', 'breakers', 'circuit breakers', 'welding consumables', 'techno - commercial']"
239,https://www.naukri.com/job-listings-Business-Development-Manager-Enterprise-Solutions-IT-HRNext-Bengaluru-10-to-15-years-050318900618?src=jobsearchDesk&sid=15208652414117&xp=40&px=1,"['sales management', 'business development management', 'lead generation', 'new business', 'selling', 'region', 'business generation', 'outbound calling']"
240,https://www.naukri.com/job-listings-Sales-and-Business-Development-Manager-Sendfast-Startup-Bengaluru-2-to-5-years-090318901112?src=jobsearchDesk&sid=15208652414117&xp=41&px=1,"['sales process', 'business development management', 'marketing', 'sales training', 'strategy', 'customer satisfaction', 'business development', 'Sales', 'Sales and Marketing']"
241,https://www.naukri.com/job-listings-Business-Development-Manager-Plash-Bengaluru-2-to-3-years-090318006164?src=jobsearchDesk&sid=15208652414117&xp=42&px=1,"['business development management', 'consultative sales', 'media marketing', 'lead generation', 'new business development', 'account management', 'business strategy', 'inbound sales', 'campaigns', 'business development', 'Sales']"
242,https://www.naukri.com/job-listings-Business-Development-Manager-Channel-Sales-Numberz-Paradime-Technologies-Pvt-Ltd-Mumbai-Bengaluru-Gurgaon-4-to-7-years-060318006427?src=jobsearchDesk&sid=15208652414117&xp=43&px=1,"['business development', 'channel sales', 'channel sales manager', 'channel development', 'channel management', 'corporate sales', 'it sales', 'software sales', 'solution sales', 'software solution sales']"
243,https://www.naukri.com/job-listings-Business-Development-Manager-Marketing-female-Convergence-Innovation-Labs-Delhi-NCR-Bengaluru-Kolkata-0-to-4-years-050318007430?src=jobsearchDesk&sid=15208652414117&xp=44&px=1,"['Business Development Management', 'Marketing Management', 'Communication Skills', 'Account Management']"
244,https://www.naukri.com/job-listings-Business-Development-Manager-Dachser-India-Pvt-Ltd-Bengaluru-5-to-7-years-050318006912?src=jobsearchDesk&sid=15208652414117&xp=45&px=1,"['Business Development Management', 'Service Sales', 'Marketing Campaigns', 'Customer Acquisition', 'Sales Strategy', 'Customer Retention', 'Account Management', 'New Business', 'Accounting', 'Senior Management']"
245,https://www.naukri.com/job-listings-Business-Development-Manager-Hartercorp-Bengaluru-Old-Airport-Road-1-1-to-2-years-050318000889?src=jobsearchDesk&sid=15208652414117&xp=46&px=1,"['business development management', 'cold calling', 'advertising', 'marketing', 'Digital Marketing', 'online marketing', 'Sales', 'business development', 'lead generation', 'market research', 'market analysis']"
246,https://www.naukri.com/job-listings-Manager-Business-Development-Network-BasicFirst-Bengaluru-Hyderabad-Kolkata-Lucknow-Mumbai-Pune-Bhilai-Bhillai-Durgapur-3-to-8-years-050318901770?src=jobsearchDesk&sid=15208652414117&xp=47&px=1,"['business development management', 'sales', 'marketing', 'lead generation', 'revenue generation', 'promotions', 'new business', 'retail', 'customer service', 'business development', 'BD']"
247,https://www.naukri.com/job-listings-Asst-Manager-Corporate-Business-Development-Franchise-India-Limited-Delhi-NCR-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-Kolkata-Ahmedabad-1-to-6-years-120617003875?src=jobsearchDesk&sid=15208652414117&xp=48&px=1,"['Corporate Business Development', 'Marketing', 'Sales Strategy', 'Franchising', 'Advertising', 'Franchise', 'Events', 'Competitive Analysis', 'Profitability', 'Avp']"
248,https://www.naukri.com/job-listings-Service-Business-Development-Manager-for-USA-and-EMEA-Markets-SAN-Data-Systems-Delhi-NCR-Bengaluru-5-to-10-years-070318000765?src=jobsearchDesk&sid=15208652414117&xp=49&px=1,"['Business Development Management', 'It Services Sales', 'Solution Sales', 'Inside Sales', 'Cold Calling', 'Service Sales', 'Sales Strategy', 'Partnerships', 'Sales Operations', 'Business Planning']"
249,https://www.naukri.com/job-listings-Defence-Business-Development-Manager-Universal-Flexibles-Pvt-Ltd-Bengaluru-10-to-15-years-020917000099?src=jobsearchDesk&sid=15208652414117&xp=50&px=1,"['Defence', 'Navy']"
250,https://www.naukri.com/job-listings-Business-Development-Officer-Business-Development-Manager-Creative-Mentors-Animation-Gaming-College-Hyderabad-Banjara-hills-1-10-to-20-years-120318002830?src=jobsearchDesk&sid=15208652489849&xp=1&px=1,"['business development', 'marketing', 'sales & marketing']"
251,https://www.naukri.com/job-listings-Manager-Sales-Business-Development-Selfycar-Hyderabad-5-to-9-years-120318900177?src=jobsearchDesk&sid=15208652489849&xp=2&px=1,"['Corporate Sales', 'Business Development Management', 'Marketing', 'Sales Strategy', 'Sales Management', 'CRM', 'Growth Strategy', 'Startup', 'Car Rental', 'Corporate Banking', 'Sales', 'B2B Sales']"
252,https://www.naukri.com/job-listings-Hiring-Business-Development-Managers-executive-for-IT-Domestic-Staffin-SCreatives-Software-Services-Private-Limited-Hyderabad-2-to-6-years-120318006655?src=jobsearchDesk&sid=15208652489849&xp=3&px=1,"['Business Development', 'Bdm', 'Bde', 'IT Staffing', 'Client Relationship', 'Client Acquisition', 'Delivery Management']"
253,https://www.naukri.com/job-listings-Senior-Analyst-Assistant-Manager-Talent-Business-Analyst-Deloitte-Hyderabad-4-to-8-years-120318900123?src=jobsearchDesk&sid=15208652489849&xp=4&px=1,[]
254,https://www.naukri.com/job-listings-Urgent-Requirement-for-Business-Development-Manager-Integrated-Conferences-Events-Pvt-Ltd-MICE-Hyderabad-Ahmedabad-2-to-4-years-260717002187?src=jobsearchDesk&sid=15208652489849&xp=5&px=1,"['Business Development', 'Corporate Sales', 'key account manager', 'MICE sales', 'Hotel sales', 'Banquet sales', 'business development manager', 'sales manager', 'room sales']"
255,https://www.naukri.com/job-listings-Skype-for-Business-Assistant-Manager-Hyderabad-Deloitte-Hyderabad-2-to-7-years-120318900095?src=jobsearchDesk&sid=15208652489849&xp=6&px=1,[]
256,https://www.naukri.com/job-listings-Business-Development-Manager-Modi-Infosol-Pvt-Ltd-Hyderabad-3-to-7-years-120318005962?src=jobsearchDesk&sid=15208652489849&xp=7&px=1,"['sales', 'bdm', 'business development manager', 'business development executive', 'sales manager', 'channel sales']"
257,https://www.naukri.com/job-listings-Business-Development-Manager-Naukri-com-Hyderabad-Info-Edge-India-Ltd-Hyderabad-1-to-4-years-310118002723?src=jobsearchDesk&sid=15208652489849&xp=8&px=1,[]
258,https://www.naukri.com/job-listings-Business-Development-Executive-territory-Sales-Manager-retail-Pavit-Ceramics-Pvt-Ltd-Hyderabad-2-to-5-years-120318007299?src=jobsearchDesk&sid=15208652489849&xp=9&px=1,"['sales', 'marketing', 'business development', 'channel sales', 'retail sales']"
259,https://www.naukri.com/job-listings-Business-Development-Manager-inside-Sales-US-BiznusSoft-Solutions-Hyderabad-4-to-6-years-070318900407?src=jobsearchDesk&sid=15208652489849&xp=10&px=1,"['business development management', 'software sales', 'marketing', 'lead generation', 'cold calling', 'inside sales', 'prospecting', 'market research', 'campaigns', 'Business Development', 'Sales', 'USA']"
260,https://www.naukri.com/job-listings-Business-Development-Manager-Ardour-Management-Consultants-Pvt-Ltd-Hyderabad-3-to-7-years-120318000902?src=jobsearchDesk&sid=15208652489849&xp=11&px=1,"['Business Development Management', 'Corporate Sales', 'B2B Sales', 'Institutional Sales']"
261,https://www.naukri.com/job-listings-Manager-Sr-Manager-Business-Development-Hospitality-Sector-Ceasefire-Industries-Private-Limited-Bengaluru-Chennai-Hyderabad-Kochi-2-to-7-years-080218005995?src=jobsearchDesk&sid=15208652489849&xp=12&px=1,"['business development management', 'sales', 'presentation skills', 'Business Development']"
262,https://www.naukri.com/job-listings-Manager-Sr-Manager-Business-Development-Corporate-Sales-Ceasefire-Industries-Private-Limited-Bengaluru-Chennai-Hyderabad-Kolkata-3-to-6-years-100218001642?src=jobsearchDesk&sid=15208652489849&xp=13&px=1,"['Business Development Management', 'Corporate Sales', 'Lead Generation', 'New Business', 'Selling', 'Fire Fighting']"
263,https://www.naukri.com/job-listings-Sales-Officer-Area-Sales-Manager-Business-Development-Manager-RAKSHA-PIPES-PVT-LTD-Hyderabad-Karimnagar-Guntakal-Guntur-Warangal-1-to-6-years-100318004787?src=jobsearchDesk&sid=15208652489849&xp=14&px=1,"['Retail Sales', 'Marketing', 'Business Development Management', 'Area Sales Management', 'Channel Sales', 'Regional Sales', 'Sales Executive Activities', 'FMCG', 'Sanitary Ware', 'Regional Management']"
264,https://www.naukri.com/job-listings-Business-Development-Manager-EduSpace-Technologies-Pvt-Ltd-Indore-Bengaluru-Hyderabad-1-to-5-years-100318002175?src=jobsearchDesk&sid=15208652489849&xp=15&px=1,"['Business Development Manager', 'Business Development Executive', 'software sales', 'software marketing', 'erp sales', 'Sales Manager', 'area sales manager']"
265,https://www.naukri.com/job-listings-Area-Business-Manager-ManpowerGroup-Services-India-Private-Limited-Hyderabad-Lucknow-Patna-4-to-5-years-050318002018?src=jobsearchDesk&sid=15208652489849&xp=16&px=1,"['Area Sales', 'Marketing', 'Promotions', 'Distribution', 'Market Intelligence', 'Business Management', 'New Business', 'Sales Operations', 'People Management', 'Training Needs']"
266,https://www.naukri.com/job-listings-Area-Business-Manager-JENOME-BIOPHAR-PVT-LTD-Hyderabad-Varanasi-0-to-1-years-070318003754?src=jobsearchDesk&sid=15208652489849&xp=17&px=1,"['Area Business Manager', 'MR', 'territory officer']"
267,https://www.naukri.com/job-listings-Business-Development-Manager-Dodla-Dairy-Limited-Hyderabad-Jubilee-Hills-8-to-13-years-090318002836?src=jobsearchDesk&sid=15208652489849&xp=18&px=1,[]
268,https://www.naukri.com/job-listings-Business-Development-Manager-Scintilla-Kreations-Pvt-Ltd-Hyderabad-Srinagar-Colony-1-2-to-3-years-170218001110?src=jobsearchDesk&sid=15208652489849&xp=19&px=1,"['business development management', 'sales', 'marketing strategy', 'lead generation', 'client retention', 'advertising', 'business growth', 'interpersonal skills', 'customer satisfaction']"
269,https://www.naukri.com/job-listings-Manager-Business-Development-Inside-Sales-US-Territory-BiznusSoft-Solutions-Hyderabad-4-to-6-years-070318900394?src=jobsearchDesk&sid=15208652489849&xp=20&px=1,"['business development management', 'software sales', 'marketing', 'lead generation', 'cold calling', 'inside sales', 'prospecting', 'market research', 'campaigns', 'business development  manager']"
270,https://www.naukri.com/job-listings-Manager-Business-Development-Network-BasicFirst-Bengaluru-Hyderabad-Kolkata-Lucknow-Mumbai-Pune-Bhilai-Bhillai-Durgapur-3-to-8-years-050318901770?src=jobsearchDesk&sid=15208652489849&xp=21&px=1,"['business development management', 'sales', 'marketing', 'lead generation', 'revenue generation', 'promotions', 'new business', 'retail', 'customer service', 'business development', 'BD']"
271,https://www.naukri.com/job-listings-Sr-manager-manager-Business-Development-Only-Facility-Management-Updater-Services-Pvt-Ltd-Hyderabad-Chandigarh-Delhi-8-to-13-years-060318007683?src=jobsearchDesk&sid=15208652489849&xp=22&px=1,"['Sales Management', 'business development management', 'facility', 'facility management', 'facility services', 'fms', 'Corporate Sales', 'rfp', 'rfq', 'new business', 'business opportunities', 'cold- calling', 'sales', 'business development', 'BD']"
272,https://www.naukri.com/job-listings-Asst-Manager-Corporate-Business-Development-Franchise-India-Limited-Delhi-NCR-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-Kolkata-Ahmedabad-1-to-6-years-120617003875?src=jobsearchDesk&sid=15208652489849&xp=23&px=1,"['Corporate Business Development', 'Marketing', 'Sales Strategy', 'Franchising', 'Advertising', 'Franchise', 'Events', 'Competitive Analysis', 'Profitability', 'Avp']"
273,https://www.naukri.com/job-listings-General-Manager-Business-Development-Dream-India-Edu-Management-Solutions-Pvt-Ltd-Hyderabad-10-to-20-years-050318007106?src=jobsearchDesk&sid=15208652489849&xp=24&px=1,"['business development management', 'general management', 'social networking']"
274,https://www.naukri.com/job-listings-Business-Development-Manager-Helical-IT-Solutions-Private-Limited-Hyderabad-Begumpet-4-to-5-years-090318005301?src=jobsearchDesk&sid=15208652489849&xp=25&px=1,"['business development management', 'presales', 'market analysis', 'crm', 'strategy', 'business intelligence', 'writing skills', 'it sales']"
275,https://www.naukri.com/job-listings-Business-Development-Manager-Africa-Medinomics-Healthcare-Pvt-Ltd-Hyderabad-Narayanguda-5-to-8-years-070318002275?src=jobsearchDesk&sid=15208652489849&xp=26&px=1,"['Africa', 'Business Development', 'Pharma', 'Nutraceuticals', 'SALES', 'international business development']"
